ScDsagR_148_HRSCAF_195	remanei_genome_00020083
I	remanei_genome_00018892
I	remanei_genome_00018894
I	remanei_genome_00018897
I	remanei_genome_00018898
I	remanei_genome_00018900
I	remanei_genome_00018901
I	remanei_genome_00018902
I	remanei_genome_00018905
I	remanei_genome_00018906
I	remanei_genome_00018907
I	remanei_genome_00018908
I	remanei_genome_00018910
I	remanei_genome_00018893
I	remanei_genome_00018895
I	remanei_genome_00018896
I	remanei_genome_00018899
I	remanei_genome_00018903
I	remanei_genome_00018904
I	remanei_genome_00018909
I	remanei_genome_00018911
I	remanei_genome_00018914
I	remanei_genome_00018915
I	remanei_genome_00018916
I	remanei_genome_00018919
I	remanei_genome_00018922
I	remanei_genome_00018923
I	remanei_genome_00018924
I	remanei_genome_00018927
I	remanei_genome_00018928
I	remanei_genome_00018930
I	remanei_genome_00018932
I	remanei_genome_00018933
I	remanei_genome_00018935
I	remanei_genome_00018912
I	remanei_genome_00018913
I	remanei_genome_00018917
I	remanei_genome_00018918
I	remanei_genome_00018920
I	remanei_genome_00018921
I	remanei_genome_00018925
I	remanei_genome_00018926
I	remanei_genome_00018929
I	remanei_genome_00018931
I	remanei_genome_00018934
I	remanei_genome_00018937
I	remanei_genome_00018941
I	remanei_genome_00018942
I	remanei_genome_00018943
I	remanei_genome_00018944
I	remanei_genome_00018946
I	remanei_genome_00018947
I	remanei_genome_00018949
I	remanei_genome_00018951
I	remanei_genome_00018957
I	remanei_genome_00018959
I	remanei_genome_00018960
I	remanei_genome_00018936
I	remanei_genome_00018938
I	remanei_genome_00018939
I	remanei_genome_00018940
I	remanei_genome_00018945
I	remanei_genome_00018948
I	remanei_genome_00018950
I	remanei_genome_00018952
I	remanei_genome_00018953
I	remanei_genome_00018954
I	remanei_genome_00018955
I	remanei_genome_00018956
I	remanei_genome_00018958
I	remanei_genome_00018962
I	remanei_genome_00018964
I	remanei_genome_00018965
I	remanei_genome_00018967
I	remanei_genome_00018968
I	remanei_genome_00018976
I	remanei_genome_00018977
I	remanei_genome_00018961
I	remanei_genome_00018963
I	remanei_genome_00018966
I	remanei_genome_00018969
I	remanei_genome_00018970
I	remanei_genome_00018971
I	remanei_genome_00018972
I	remanei_genome_00018973
I	remanei_genome_00018974
I	remanei_genome_00018975
I	remanei_genome_00018978
I	remanei_genome_00019003
I	remanei_genome_00019004
I	remanei_genome_00019008
I	remanei_genome_00019010
I	remanei_genome_00019016
I	remanei_genome_00019018
I	remanei_genome_00019019
I	remanei_genome_00019020
I	remanei_genome_00019021
I	remanei_genome_00019000
I	remanei_genome_00019001
I	remanei_genome_00019002
I	remanei_genome_00019005
I	remanei_genome_00019006
I	remanei_genome_00019007
I	remanei_genome_00019009
I	remanei_genome_00019011
I	remanei_genome_00019012
I	remanei_genome_00019013
I	remanei_genome_00019014
I	remanei_genome_00019015
I	remanei_genome_00019017
I	remanei_genome_00018981
I	remanei_genome_00018982
I	remanei_genome_00018983
I	remanei_genome_00018984
I	remanei_genome_00018988
I	remanei_genome_00018990
I	remanei_genome_00018991
I	remanei_genome_00018994
I	remanei_genome_00018995
I	remanei_genome_00018996
I	remanei_genome_00018998
I	remanei_genome_00018999
I	remanei_genome_00018979
I	remanei_genome_00018980
I	remanei_genome_00018985
I	remanei_genome_00018986
I	remanei_genome_00018987
I	remanei_genome_00018989
I	remanei_genome_00018992
I	remanei_genome_00018993
I	remanei_genome_00018997
I	remanei_genome_00019049
I	remanei_genome_00019051
I	remanei_genome_00019053
I	remanei_genome_00019054
I	remanei_genome_00019055
I	remanei_genome_00019057
I	remanei_genome_00019059
I	remanei_genome_00019061
I	remanei_genome_00019063
I	remanei_genome_00019050
I	remanei_genome_00019052
I	remanei_genome_00019056
I	remanei_genome_00019058
I	remanei_genome_00019060
I	remanei_genome_00019062
I	remanei_genome_00019064
I	remanei_genome_00019065
I	remanei_genome_00019022
I	remanei_genome_00019023
I	remanei_genome_00019026
I	remanei_genome_00019028
I	remanei_genome_00019029
I	remanei_genome_00019031
I	remanei_genome_00019032
I	remanei_genome_00019034
I	remanei_genome_00019035
I	remanei_genome_00019036
I	remanei_genome_00019038
I	remanei_genome_00019039
I	remanei_genome_00019041
I	remanei_genome_00019042
I	remanei_genome_00019044
I	remanei_genome_00019047
I	remanei_genome_00019024
I	remanei_genome_00019025
I	remanei_genome_00019027
I	remanei_genome_00019030
I	remanei_genome_00019033
I	remanei_genome_00019037
I	remanei_genome_00019040
I	remanei_genome_00019043
I	remanei_genome_00019045
I	remanei_genome_00019046
I	remanei_genome_00019048
I	remanei_genome_00019066
I	remanei_genome_00019067
I	remanei_genome_00019071
I	remanei_genome_00019073
I	remanei_genome_00019077
I	remanei_genome_00019078
I	remanei_genome_00019079
I	remanei_genome_00019081
I	remanei_genome_00019084
I	remanei_genome_00019068
I	remanei_genome_00019069
I	remanei_genome_00019070
I	remanei_genome_00019072
I	remanei_genome_00019074
I	remanei_genome_00019075
I	remanei_genome_00019076
I	remanei_genome_00019080
I	remanei_genome_00019082
I	remanei_genome_00019083
I	remanei_genome_00019085
I	remanei_genome_00019086
I	remanei_genome_00019087
I	remanei_genome_00019088
I	remanei_genome_00019089
I	remanei_genome_00019090
I	remanei_genome_00019091
I	remanei_genome_00019092
I	remanei_genome_00019093
I	remanei_genome_00019094
I	remanei_genome_00019097
I	remanei_genome_00019099
I	remanei_genome_00019095
I	remanei_genome_00019096
I	remanei_genome_00019098
I	remanei_genome_00019100
I	remanei_genome_00019102
I	remanei_genome_00019118
I	remanei_genome_00019119
I	remanei_genome_00019120
I	remanei_genome_00019121
I	remanei_genome_00019122
I	remanei_genome_00019124
I	remanei_genome_00019126
I	remanei_genome_00019127
I	remanei_genome_00019129
I	remanei_genome_00019130
I	remanei_genome_00019133
I	remanei_genome_00019123
I	remanei_genome_00019125
I	remanei_genome_00019128
I	remanei_genome_00019131
I	remanei_genome_00019132
I	remanei_genome_00019101
I	remanei_genome_00019103
I	remanei_genome_00019104
I	remanei_genome_00019105
I	remanei_genome_00019106
I	remanei_genome_00019107
I	remanei_genome_00019109
I	remanei_genome_00019111
I	remanei_genome_00019113
I	remanei_genome_00019115
I	remanei_genome_00019116
I	remanei_genome_00019108
I	remanei_genome_00019110
I	remanei_genome_00019112
I	remanei_genome_00019114
I	remanei_genome_00019117
I	remanei_genome_00019136
I	remanei_genome_00019138
I	remanei_genome_00019139
I	remanei_genome_00019142
I	remanei_genome_00019143
I	remanei_genome_00019145
I	remanei_genome_00019147
I	remanei_genome_00019149
I	remanei_genome_00019134
I	remanei_genome_00019135
I	remanei_genome_00019137
I	remanei_genome_00019140
I	remanei_genome_00019141
I	remanei_genome_00019144
I	remanei_genome_00019146
I	remanei_genome_00019148
I	remanei_genome_00019150
I	remanei_genome_00019174
I	remanei_genome_00019177
I	remanei_genome_00019178
I	remanei_genome_00019179
I	remanei_genome_00019180
I	remanei_genome_00019181
I	remanei_genome_00019183
I	remanei_genome_00019184
I	remanei_genome_00019185
I	remanei_genome_00019186
I	remanei_genome_00019187
I	remanei_genome_00019191
I	remanei_genome_00019182
I	remanei_genome_00019188
I	remanei_genome_00019152
I	remanei_genome_00019153
I	remanei_genome_00019156
I	remanei_genome_00019157
I	remanei_genome_00019160
I	remanei_genome_00019161
I	remanei_genome_00019163
I	remanei_genome_00019166
I	remanei_genome_00019170
I	remanei_genome_00019172
I	remanei_genome_00019151
I	remanei_genome_00019154
I	remanei_genome_00019155
I	remanei_genome_00019158
I	remanei_genome_00019159
I	remanei_genome_00019162
I	remanei_genome_00019164
I	remanei_genome_00019165
I	remanei_genome_00019167
I	remanei_genome_00019168
I	remanei_genome_00019169
I	remanei_genome_00019171
I	remanei_genome_00019173
I	remanei_genome_00019176
I	remanei_genome_00019175
I	remanei_genome_00019205
I	remanei_genome_00019206
I	remanei_genome_00019207
I	remanei_genome_00019208
I	remanei_genome_00019209
I	remanei_genome_00019211
I	remanei_genome_00019212
I	remanei_genome_00019215
I	remanei_genome_00019217
I	remanei_genome_00019218
I	remanei_genome_00019219
I	remanei_genome_00019210
I	remanei_genome_00019213
I	remanei_genome_00019214
I	remanei_genome_00019216
I	remanei_genome_00019220
I	remanei_genome_00019222
I	remanei_genome_00019221
I	remanei_genome_00019223
I	remanei_genome_00019224
I	remanei_genome_00019192
I	remanei_genome_00019194
I	remanei_genome_00019195
I	remanei_genome_00019197
I	remanei_genome_00019202
I	remanei_genome_00019189
I	remanei_genome_00019190
I	remanei_genome_00019193
I	remanei_genome_00019196
I	remanei_genome_00019198
I	remanei_genome_00019199
I	remanei_genome_00019200
I	remanei_genome_00019201
I	remanei_genome_00019203
I	remanei_genome_00019204
I	remanei_genome_00019225
I	remanei_genome_00019226
I	remanei_genome_00019227
I	remanei_genome_00019229
I	remanei_genome_00019230
I	remanei_genome_00019231
I	remanei_genome_00019234
I	remanei_genome_00019236
I	remanei_genome_00019228
I	remanei_genome_00019232
I	remanei_genome_00019233
I	remanei_genome_00019235
I	remanei_genome_00019251
I	remanei_genome_00019254
I	remanei_genome_00019255
I	remanei_genome_00019257
I	remanei_genome_00019259
I	remanei_genome_00019249
I	remanei_genome_00019250
I	remanei_genome_00019252
I	remanei_genome_00019253
I	remanei_genome_00019256
I	remanei_genome_00019258
I	remanei_genome_00019277
I	remanei_genome_00019278
I	remanei_genome_00019280
I	remanei_genome_00019281
I	remanei_genome_00019284
I	remanei_genome_00019285
I	remanei_genome_00019279
I	remanei_genome_00019282
I	remanei_genome_00019283
I	remanei_genome_00019261
I	remanei_genome_00019264
I	remanei_genome_00019266
I	remanei_genome_00019260
I	remanei_genome_00019262
I	remanei_genome_00019263
I	remanei_genome_00019265
I	remanei_genome_00019267
I	remanei_genome_00019288
I	remanei_genome_00019286
I	remanei_genome_00019287
I	remanei_genome_00019289
I	remanei_genome_00019318
I	remanei_genome_00019319
I	remanei_genome_00019322
I	remanei_genome_00019325
I	remanei_genome_00019328
I	remanei_genome_00019333
I	remanei_genome_00019338
I	remanei_genome_00019317
I	remanei_genome_00019320
I	remanei_genome_00019321
I	remanei_genome_00019335
I	remanei_genome_00019336
I	remanei_genome_00019337
I	remanei_genome_00019327
I	remanei_genome_00019324
I	remanei_genome_00019326
I	remanei_genome_00019334
I	remanei_genome_00019323
I	remanei_genome_00019330
I	remanei_genome_00019331
I	remanei_genome_00019329
I	remanei_genome_00019332
I	remanei_genome_00019339
I	remanei_genome_00019340
I	remanei_genome_00019341
I	remanei_genome_00019342
I	remanei_genome_00019343
I	remanei_genome_00019344
I	remanei_genome_00019345
I	remanei_genome_00019346
I	remanei_genome_00019347
I	remanei_genome_00019348
I	remanei_genome_00019349
I	remanei_genome_00019351
I	remanei_genome_00019350
I	remanei_genome_00019269
I	remanei_genome_00019270
I	remanei_genome_00019272
I	remanei_genome_00019275
I	remanei_genome_00019268
I	remanei_genome_00019271
I	remanei_genome_00019273
I	remanei_genome_00019274
I	remanei_genome_00019276
I	remanei_genome_00019363
I	remanei_genome_00019364
I	remanei_genome_00019365
I	remanei_genome_00019366
I	remanei_genome_00019368
I	remanei_genome_00019372
I	remanei_genome_00019373
I	remanei_genome_00019367
I	remanei_genome_00019307
I	remanei_genome_00019308
I	remanei_genome_00019311
I	remanei_genome_00019312
I	remanei_genome_00019316
I	remanei_genome_00019305
I	remanei_genome_00019306
I	remanei_genome_00019309
I	remanei_genome_00019310
I	remanei_genome_00019313
I	remanei_genome_00019314
I	remanei_genome_00019315
I	remanei_genome_00019353
I	remanei_genome_00019355
I	remanei_genome_00019357
I	remanei_genome_00019358
I	remanei_genome_00019361
I	remanei_genome_00019362
I	remanei_genome_00019352
I	remanei_genome_00019354
I	remanei_genome_00019356
I	remanei_genome_00019359
I	remanei_genome_00019360
I	remanei_genome_00019240
I	remanei_genome_00019241
I	remanei_genome_00019243
I	remanei_genome_00019244
I	remanei_genome_00019245
I	remanei_genome_00019237
I	remanei_genome_00019238
I	remanei_genome_00019239
I	remanei_genome_00019242
I	remanei_genome_00019246
I	remanei_genome_00019247
I	remanei_genome_00019248
I	remanei_genome_00019381
I	remanei_genome_00019382
I	remanei_genome_00019383
I	remanei_genome_00019384
I	remanei_genome_00019385
I	remanei_genome_00019404
I	remanei_genome_00019406
I	remanei_genome_00019398
I	remanei_genome_00019399
I	remanei_genome_00019400
I	remanei_genome_00019401
I	remanei_genome_00019403
I	remanei_genome_00019405
I	remanei_genome_00019402
I	remanei_genome_00019407
I	remanei_genome_00019410
I	remanei_genome_00019409
I	remanei_genome_00019411
I	remanei_genome_00019412
I	remanei_genome_00019408
I	remanei_genome_00019421
I	remanei_genome_00019422
I	remanei_genome_00019423
I	remanei_genome_00019425
I	remanei_genome_00019424
I	remanei_genome_00019426
I	remanei_genome_00019427
I	remanei_genome_00019429
I	remanei_genome_00019386
I	remanei_genome_00019390
I	remanei_genome_00019391
I	remanei_genome_00019387
I	remanei_genome_00019388
I	remanei_genome_00019389
I	remanei_genome_00019374
I	remanei_genome_00019376
I	remanei_genome_00019378
I	remanei_genome_00019380
I	remanei_genome_00019369
I	remanei_genome_00019370
I	remanei_genome_00019371
I	remanei_genome_00019375
I	remanei_genome_00019377
I	remanei_genome_00019379
I	remanei_genome_00019414
I	remanei_genome_00019415
I	remanei_genome_00019416
I	remanei_genome_00019418
I	remanei_genome_00019413
I	remanei_genome_00019417
I	remanei_genome_00019419
I	remanei_genome_00019420
I	remanei_genome_00019397
I	remanei_genome_00019392
I	remanei_genome_00019393
I	remanei_genome_00019394
I	remanei_genome_00019395
I	remanei_genome_00019396
I	remanei_genome_00019428
I	remanei_genome_00019290
I	remanei_genome_00019291
I	remanei_genome_00019292
I	remanei_genome_00019293
I	remanei_genome_00019297
I	remanei_genome_00019298
I	remanei_genome_00019301
I	remanei_genome_00019304
I	remanei_genome_00019294
I	remanei_genome_00019296
I	remanei_genome_00019300
I	remanei_genome_00019302
I	remanei_genome_00019303
I	remanei_genome_00019295
I	remanei_genome_00019299
I	remanei_genome_00019448
I	remanei_genome_00019451
I	remanei_genome_00019449
I	remanei_genome_00019450
I	remanei_genome_00019431
I	remanei_genome_00019438
I	remanei_genome_00019440
I	remanei_genome_00019441
I	remanei_genome_00019445
I	remanei_genome_00019447
I	remanei_genome_00019430
I	remanei_genome_00019432
I	remanei_genome_00019433
I	remanei_genome_00019434
I	remanei_genome_00019435
I	remanei_genome_00019436
I	remanei_genome_00019437
I	remanei_genome_00019442
I	remanei_genome_00019444
I	remanei_genome_00019446
I	remanei_genome_00019443
I	remanei_genome_00019439
I	remanei_genome_00019499
I	remanei_genome_00019502
I	remanei_genome_00019503
I	remanei_genome_00019504
I	remanei_genome_00019497
I	remanei_genome_00019498
I	remanei_genome_00019500
I	remanei_genome_00019501
I	remanei_genome_00019470
I	remanei_genome_00019473
I	remanei_genome_00019476
I	remanei_genome_00019481
I	remanei_genome_00019469
I	remanei_genome_00019471
I	remanei_genome_00019472
I	remanei_genome_00019474
I	remanei_genome_00019475
I	remanei_genome_00019477
I	remanei_genome_00019478
I	remanei_genome_00019479
I	remanei_genome_00019506
I	remanei_genome_00019508
I	remanei_genome_00019510
I	remanei_genome_00019511
I	remanei_genome_00019505
I	remanei_genome_00019509
I	remanei_genome_00019512
I	remanei_genome_00019507
I	remanei_genome_00019536
I	remanei_genome_00019538
I	remanei_genome_00019539
I	remanei_genome_00019541
I	remanei_genome_00019542
I	remanei_genome_00019543
I	remanei_genome_00019544
I	remanei_genome_00019535
I	remanei_genome_00019537
I	remanei_genome_00019540
I	remanei_genome_00019545
I	remanei_genome_00019546
I	remanei_genome_00019552
I	remanei_genome_00019554
I	remanei_genome_00019555
I	remanei_genome_00019557
I	remanei_genome_00019547
I	remanei_genome_00019548
I	remanei_genome_00019549
I	remanei_genome_00019550
I	remanei_genome_00019551
I	remanei_genome_00019553
I	remanei_genome_00019556
I	remanei_genome_00019558
I	remanei_genome_00019560
I	remanei_genome_00019559
I	remanei_genome_00019561
I	remanei_genome_00019563
I	remanei_genome_00019567
I	remanei_genome_00019562
I	remanei_genome_00019564
I	remanei_genome_00019565
I	remanei_genome_00019566
I	remanei_genome_00019513
I	remanei_genome_00019514
I	remanei_genome_00019519
I	remanei_genome_00019515
I	remanei_genome_00019516
I	remanei_genome_00019517
I	remanei_genome_00019518
I	remanei_genome_00019521
I	remanei_genome_00019452
I	remanei_genome_00019453
I	remanei_genome_00019455
I	remanei_genome_00019457
I	remanei_genome_00019462
I	remanei_genome_00019464
I	remanei_genome_00019465
I	remanei_genome_00019468
I	remanei_genome_00019454
I	remanei_genome_00019456
I	remanei_genome_00019458
I	remanei_genome_00019459
I	remanei_genome_00019460
I	remanei_genome_00019461
I	remanei_genome_00019463
I	remanei_genome_00019466
I	remanei_genome_00019467
I	remanei_genome_00019596
I	remanei_genome_00019597
I	remanei_genome_00019600
I	remanei_genome_00019601
I	remanei_genome_00019602
I	remanei_genome_00019599
I	remanei_genome_00019603
I	remanei_genome_00019604
I	remanei_genome_00019605
I	remanei_genome_00019606
I	remanei_genome_00019483
